time,I
0.250205,2.97
0.409406,1.01
0.733948,0.00
1.052954,0.00
1.210184,1.01
1.372022,0.00
4.414408,3.98
4.575423,6.01
4.731476,11.00
4.894155,19.98
5.053502,28.01
5.213749,29.97
5.369134,23.02
5.530774,18.02
5.852207,18.97
6.013629,17.01
6.172264,14.99
6.333252,11.00
6.495217,8.03
6.654540,6.01
7.616373,5.00
7.935252,3.98
8.573181,2.03
8.734960,6.01
9.050938,3.98
9.214459,5.00
9.373617,2.97
9.534616,3.98
9.690961,5.00
9.853944,3.98
10.009530,6.01
10.173060,3.98
10.489246,5.00
11.135858,5.00
11.292145,5.00
14.176876,6.01
14.814753,7.02
15.452673,8.03
15.769403,8.98
15.931455,8.03
16.095024,8.98
16.251461,8.03
16.410699,8.98
16.572050,9.99
16.730851,8.98
16.892125,8.03
17.212207,8.98
17.533247,8.03
17.695288,8.98
17.852411,8.03
18.015891,8.98
18.494177,8.03
18.812492,8.98
19.615119,9.99
19.771798,8.98
19.935986,9.99
20.890887,11.00
21.212241,11.00
21.369765,11.00
21.693416,12.02
21.853821,13.03
22.010705,13.97
22.173182,16.00
22.332384,17.01
22.491195,18.97
22.651599,19.98
22.811389,23.02
22.970636,24.98
23.134705,25.99
23.290795,27.00
23.454506,28.01
23.612242,29.97
23.772229,32.00
24.572067,33.01
24.733620,34.02
24.891787,35.03
25.376352,35.98
25.692323,36.99
25.855238,35.98
26.014034,36.99
26.331340,38.00
26.812165,36.99
27.293834,38.00
27.614786,36.99
28.100753,38.00
28.255053,39.02
28.414001,38.00
28.572548,36.99
29.053707,38.00
29.213441,39.02
30.655256,38.00
30.971556,36.99
31.134582,38.00
31.290776,38.00
31.450435,38.00
31.614881,39.02
31.771074,38.00
31.933332,39.02
33.856678,38.00
34.333766,39.02
34.651901,38.00
35.294511,39.02
37.374474,38.00
37.532812,39.02
39.294409,40.03
40.573126,39.02
40.892773,40.03
41.374507,40.03
41.535140,40.03
43.291279,40.97
46.173981,41.99
46.973794,43.00
48.415303,41.99
48.574279,43.00
49.370623,41.99
50.171557,43.00
50.334211,41.99
50.493299,43.00
50.654264,41.99
51.452413,41.99
51.616870,41.99
53.056275,43.00
54.492639,44.01
54.658563,43.00
54.978832,44.01
55.135698,43.00
55.933636,44.01
56.412213,43.00
57.209955,44.01
57.374864,45.02
57.531158,44.01
58.332957,43.00
59.131614,44.01
59.618181,45.02
59.774246,44.01
60.413447,43.00
61.053106,44.01
61.532349,44.01
61.696528,45.02
62.816545,44.01
62.973467,45.02
63.934399,45.97
64.093637,45.02
65.213817,45.97
65.533433,45.02
65.693571,45.97
66.011877,45.02
66.813252,45.97
68.892248,46.98
70.335832,45.97
70.495282,46.98
70.655234,45.97
70.814880,46.98
71.453372,45.97
71.612411,45.97
71.771080,46.98
72.731822,47.99
72.890876,46.98
73.542471,47.99
73.695723,46.98
74.173532,45.97
74.333760,45.02
74.494552,45.97
75.293292,46.98
75.937111,45.97
76.254017,45.02
76.415423,45.97
76.570841,46.98
77.054960,47.99
78.333600,49.01
78.652836,47.99
79.773043,49.01
80.414449,47.99
80.575988,49.01
80.894079,47.99
81.534725,49.01
81.694824,49.01
81.855464,50.02
82.335414,49.01
83.131921,50.02
83.453934,49.01
84.094390,50.02
84.254197,49.01
84.413711,50.02
84.574935,49.01
85.854463,50.02
86.172491,49.01
86.811160,50.02
88.094463,51.03
88.253221,50.02
88.414149,51.03
88.569773,51.98
88.729986,51.03
88.890726,51.98
89.212292,51.03
89.373147,52.99
89.530866,51.98
89.852085,51.03
90.976861,51.98
91.770797,51.98
91.936822,51.98
93.053635,51.03
93.853405,51.98
94.494677,52.99
94.809643,51.98
94.973482,51.03
95.133357,51.98
96.093600,52.99
96.892414,54.00
97.213314,52.99
97.374194,54.00
99.453631,52.99
99.772986,51.03
99.937542,51.98
100.091247,52.99
100.253907,54.00
100.411538,52.99
100.574484,54.00
100.733095,52.99
101.857400,54.00
102.013750,54.00
102.172755,55.01
102.334889,54.00
102.492956,55.01
102.814425,54.00
102.975113,52.99
103.291382,54.00
103.455243,52.99
104.094308,54.00
104.253650,52.99
104.416301,54.00
105.212001,52.99
105.854105,54.00
106.014441,52.99
106.332615,54.00
106.651493,55.01
106.813356,54.00
106.973307,52.99
108.096582,54.00
108.254609,55.01
108.415199,56.03
108.891754,55.01
109.210535,56.03
109.532104,55.01
110.335535,56.03
111.936391,56.03
112.090356,56.03
112.735374,56.97
113.691504,56.03
114.330435,56.97
117.855421,57.98
118.012162,59.00
118.172002,57.98
120.252040,59.00
120.734072,57.98
121.051451,59.00
121.534682,57.98
121.855353,59.00
122.009790,60.01
122.170959,59.00
122.972492,57.98
123.136527,59.00
124.091421,60.01
124.412620,59.00
124.573674,60.01
125.053728,59.00
125.215076,60.01
126.335557,59.00
127.133942,60.01
127.613526,61.02
130.332462,62.03
130.655198,62.98
130.815702,62.03
131.130568,61.02
132.096339,62.03
132.254372,62.03
132.894101,61.02
133.214941,62.03
133.374471,61.02
134.971827,62.03
135.774953,61.02
140.095279,61.02
140.249823,60.01
140.421974,59.00
140.572329,60.01
140.732807,61.02
142.171193,61.02
142.335259,61.02
143.292482,62.03
143.453637,61.02
144.090600,62.03
145.211839,61.02
145.529878,62.03
146.173208,62.98
147.135317,63.99
147.293927,62.98
147.456175,63.99
147.616803,62.98
147.775632,63.99
147.931043,62.98
148.096516,62.03
148.250541,61.02
148.894302,60.01
149.213938,61.02
149.534204,62.03
149.696709,60.01
150.172635,61.02
150.972268,60.01
152.251951,61.02
152.411237,61.02
153.695712,62.03
154.171403,61.02
154.490926,62.03
154.971866,62.98
155.615803,62.03
156.735351,62.98
157.213914,63.99
158.490621,65.00
158.655643,63.99
158.811041,62.98
158.975709,62.03
159.291409,61.02
159.454390,62.03
159.934552,62.98
160.734757,63.99
161.049514,62.98
162.172806,63.99
162.331355,63.99
162.493575,63.99
162.653816,65.00
163.133235,63.99
164.416354,62.98
164.731785,62.03
164.895350,62.98
165.373613,63.99
165.533375,62.98
165.851362,62.03
166.170180,62.98
166.812566,63.99
168.573947,65.00
168.732247,63.99
168.893967,65.00
169.054952,63.99
169.213406,65.00
170.180672,63.99
170.334915,65.00
170.814941,66.01
172.412829,66.01
172.570196,66.01
173.055715,65.00
174.174335,66.01
174.333170,65.00
174.655347,63.99
175.134426,65.00
176.414141,66.01
176.735553,65.00
177.054565,66.01
177.373767,65.00
178.173795,63.99
178.333677,65.00
179.452127,66.01
180.254320,65.00
180.732599,63.99
181.212907,62.98
181.850047,63.99
182.170433,65.00
182.332817,63.99
182.494934,63.99
182.650244,63.99
182.814475,65.00
183.295711,63.99
184.094558,65.00
184.253775,63.99
184.569790,65.00
185.054207,66.01
185.216189,65.00
187.773307,66.01
188.254775,65.00
189.694050,66.01
190.492742,67.03
190.651455,66.01
190.811792,67.03
191.454341,67.97
191.932432,67.03
192.249476,66.01
192.576221,67.03
192.731586,67.03
193.852877,66.01
194.651147,67.03
194.816863,66.01
195.615836,67.03
195.772833,66.01
197.052663,67.03
197.371858,66.01
197.850399,67.03
198.493396,66.01
198.655397,67.03
199.136185,66.01
199.614930,67.03
200.094932,66.01
201.213783,67.03
202.490523,67.97
202.650172,67.97
202.810133,67.97
202.974692,67.03
203.293526,66.01
203.453646,67.03
203.933305,67.97
204.573945,68.99
204.730595,67.97
205.374492,68.99
205.534070,67.97
206.013995,68.99
206.974955,67.97
207.935846,68.99
208.573689,67.97
209.052146,68.99
209.693624,67.97
210.172335,68.99
210.334137,70.00
210.492752,68.99
210.653625,70.00
210.811622,68.99
211.294100,67.97
211.772984,68.99
212.094551,70.00
212.254429,68.99
212.734722,68.99
212.889724,68.99
213.214811,67.97
213.372414,67.03
214.015591,67.97
214.332381,68.99
214.972720,67.97
215.134750,68.99
215.455822,67.97
216.255506,67.03
216.733693,67.97
217.052394,68.99
217.853577,70.00
218.653665,68.99
218.812607,67.97
219.616012,68.99
220.414662,67.97
220.734048,68.99
221.050761,70.00
222.493525,71.01
222.815095,72.02
222.971910,71.01
223.774227,70.00
223.935795,71.01
224.093844,70.00
225.213698,71.01
225.373171,70.00
225.854625,71.01
226.975641,72.02
227.453290,71.01
228.414433,70.00
228.893747,71.01
229.212392,70.00
229.534944,68.99
229.694121,70.00
230.010459,71.01
230.334698,70.00
230.500209,71.01
231.292044,72.02
231.778211,71.01
232.892009,71.01
233.051377,71.01
233.214095,72.02
233.535961,71.01
234.654752,72.02
235.933781,72.97
236.256360,72.02
237.852177,72.97
238.010701,72.02
238.495186,72.97
240.255725,72.02
242.815367,71.01
242.972629,71.01
243.139742,72.02
246.656053,71.01
246.815195,72.02
248.576517,71.01
249.053768,72.02
250.494870,72.97
250.973225,73.98
253.051802,73.98
253.221488,73.98
253.372543,72.97
254.332397,73.98
255.291189,72.97
255.453493,73.98
255.940185,72.97
257.213463,73.98
257.854261,72.97
258.331167,73.98
258.974089,72.97
259.289794,72.02
259.771727,72.97
260.091430,73.98
260.254353,72.97
260.414713,72.02
261.055524,72.97
261.853295,73.98
263.133380,73.98
263.293647,73.98
264.095282,74.99
265.055432,73.98
265.214526,74.99
265.370824,73.98
266.812498,72.97
267.293730,73.98
267.615408,72.97
271.932718,72.97
272.095201,72.02
272.573225,72.97
273.215088,72.02
273.372129,72.97
274.015109,72.02
274.492843,72.97
274.652624,73.98
275.133527,74.99
276.894204,76.01
280.410496,74.99
282.652865,73.98
283.132634,74.99
283.294325,74.99
283.453149,76.01
283.774125,74.99
284.253729,73.98
284.570416,74.99
286.017293,76.01
286.172352,77.02
286.653741,76.01
286.816581,74.99
286.971964,76.01
287.610290,74.99
288.414226,76.01
288.571169,74.99
289.213715,73.98
289.862841,74.99
290.971509,76.01
291.611727,77.02
292.253557,76.01
293.373749,76.01
293.533003,76.01
296.253249,74.99
297.533922,76.01
298.493804,74.99
299.773566,76.01
300.413100,77.02
301.853331,76.01
302.815364,77.02
303.453329,77.02
303.612255,77.02
304.094460,76.01
304.416301,74.99
304.730546,76.01
305.702118,74.99
306.490234,76.01
306.813547,77.02
307.134890,76.01
307.934730,77.02
308.093474,78.03
308.414715,78.98
308.573306,78.03
309.053669,77.02
309.535549,78.03
310.654253,77.02
311.133617,76.01
311.609968,77.02
312.732104,76.01
313.374337,77.02
313.531477,77.02
313.694546,77.02
314.332306,76.01
314.811046,77.02
315.614234,76.01
316.096767,77.02
316.572545,76.01
316.734523,77.02
318.654758,76.01
319.935927,77.02
320.571910,78.03
320.733897,77.02
322.652770,78.03
323.612520,78.03
323.773312,78.03
324.253589,77.02
324.733783,78.03
324.893850,77.02
325.052455,78.03
326.334056,77.02
326.976454,78.03
328.413903,78.98
328.895723,78.03
329.693702,77.02
331.134037,78.03
331.773045,78.98
332.733765,78.03
333.693351,78.03
333.853584,78.03
335.291941,78.98
335.612938,78.03
335.933794,78.98
336.733988,78.03
338.654127,78.98
339.134636,78.03
339.613373,78.98
340.090776,79.99
340.414210,78.98
341.854422,79.99
342.651950,78.98
343.130950,78.03
343.452391,77.02
343.773461,77.02
343.934606,76.01
344.253029,77.02
344.596878,76.01
345.213502,74.99
345.852913,73.98
346.014062,74.99
346.493455,76.01
346.814138,77.02
347.614904,78.03
349.534184,77.02
350.015374,78.03
350.655189,77.02
351.134852,78.03
351.933970,77.02
352.417096,78.03
352.574009,77.02
352.891470,78.03
353.053459,77.02
353.369850,78.03
353.692188,77.02
353.853983,77.02
354.010820,78.03
355.132272,78.98
355.290438,79.99
355.452193,78.98
355.934191,78.03
356.090582,77.02
357.376889,78.03
359.774276,78.98
360.733953,78.03
361.214497,78.98
361.375456,78.03
362.017208,77.02
362.495829,78.03
363.772616,77.02
363.932885,77.02
364.092376,77.02
364.892013,78.03
365.056037,77.02
365.858524,78.03
366.814390,77.02
367.614910,76.01
368.094349,77.02
368.734840,78.03
371.134733,78.98
371.300806,78.03
371.932589,77.02
374.016516,77.02
374.172995,77.02
374.971945,76.01
375.613256,77.02
376.253244,78.03
376.410109,77.02
377.375227,78.03
378.654474,77.02
379.615270,76.01
379.774907,74.99
379.932612,76.01
380.575566,77.02
380.894280,78.03
381.376070,77.02
382.011339,76.01
382.655160,77.02
383.935040,78.03
384.091939,78.03
384.254158,78.03
385.055509,77.02
386.014433,78.03
389.689916,77.02
392.412592,78.03
394.171880,78.03
394.331905,78.03
394.972264,77.02
395.772627,78.03
396.091992,78.98
396.734523,78.03
397.692652,78.98
398.174284,78.03
398.973109,77.02
400.730707,76.01
401.051285,77.02
401.533339,78.03
402.649270,77.02
404.251087,77.02
404.414220,78.03
405.374316,77.02
406.973670,78.03
408.573771,77.02
409.213587,76.01
409.853795,77.02
411.612208,76.01
412.092521,77.02
413.374789,78.03
413.855600,77.02
414.333002,77.02
414.492949,77.02
414.811608,78.03
415.451308,77.02
417.052390,78.03
417.533289,77.02
417.693561,76.01
418.493327,77.02
419.136349,78.03
419.935060,78.98
420.253328,78.03
420.572193,78.98
421.055126,78.03
421.372586,77.02
422.013025,76.01
422.494670,77.02
422.654057,78.03
423.455919,78.98
424.413378,78.98
424.575202,78.98
428.733701,78.03
429.534909,78.98
430.172746,78.03
430.814921,78.98
433.850658,78.03
434.173906,78.98
434.489845,78.98
434.650870,78.98
435.451867,78.03
436.572262,77.02
436.733301,78.03
437.053158,78.98
437.852036,79.99
438.655983,78.98
439.292349,78.03
439.456115,78.98
440.091287,78.03
442.335924,78.98
442.654285,78.03
443.293265,77.02
443.774369,78.03
444.575483,78.98
444.732407,78.03
445.213276,77.02
449.215949,78.03
452.891501,78.98
454.658537,78.03
454.810558,78.03
456.094243,77.02
456.893538,78.03
457.049344,77.02
457.693935,78.03
458.173845,78.98
459.774365,78.03
462.171270,77.02
462.492644,78.03
462.652874,78.98
462.976264,79.99
463.452639,78.98
464.733178,78.98
464.892142,78.98
465.056025,78.03
465.692738,78.98
466.013860,78.03
466.492181,78.98
466.976258,79.99
467.291567,78.98
467.773571,78.03
468.092360,78.98
468.253177,79.99
468.414243,81.00
468.895439,79.99
469.373994,78.98
470.173971,79.99
470.495516,78.98
471.771756,78.03
473.373569,77.02
474.173306,78.03
474.334919,78.98
474.812936,78.98
474.973229,78.98
475.933406,78.03
476.254437,78.98
477.376374,78.03
479.140604,78.98
479.932939,78.03
480.895847,77.02
481.055088,78.03
482.015645,78.98
483.292989,78.03
484.091837,78.98
484.892501,78.98
485.052943,78.98
487.133602,79.99
487.614490,78.98
488.733808,78.03
489.532690,78.98
490.020387,79.99
491.296665,78.98
492.415471,79.99
493.855703,78.98
494.971304,78.98
495.134685,78.98
495.453534,78.03
495.935689,78.98
496.094053,79.99
497.860407,78.98
498.649907,79.99
499.775572,78.98
499.934485,79.99
500.896622,78.98
501.695350,78.03
502.972896,78.98
503.450245,79.99
504.412586,78.98
505.051809,78.98
505.216073,78.98
505.533006,78.03
505.693724,78.98
506.653342,79.99
506.813374,78.98
507.134537,79.99
507.775276,78.98
507.938809,78.03
508.092466,78.98
508.412432,79.99
509.374819,81.00
510.974002,79.99
512.574381,78.98
513.053000,79.99
513.372087,81.00
514.334760,79.99
515.132074,79.99
515.292821,79.99
517.535738,78.98
518.495437,78.03
518.655387,78.98
519.452759,79.99
522.333021,81.00
523.775965,79.99
524.096097,81.00
524.730500,79.99
524.895093,81.00
525.213918,81.00
525.372197,81.00
525.695607,79.99
526.173787,78.98
526.651447,79.99
527.135945,81.00
529.375116,79.99
531.294940,81.00
533.376480,79.99
533.854889,81.00
534.812693,79.99
535.294762,81.00
535.453125,81.00
538.340043,79.99
539.137306,81.00
541.054605,79.99
541.213376,81.00
543.134690,82.01
543.453667,81.00
545.211277,79.99
545.369700,79.99
545.532107,81.00
546.014656,79.99
547.933590,81.00
549.535610,79.99
550.175926,78.98
550.337207,79.99
550.974124,81.00
551.933646,79.99
552.254181,78.98
552.733902,79.99
552.891370,81.00
553.055596,79.99
553.532210,81.00
554.010921,82.01
554.330859,81.00
554.812880,82.01
555.293392,81.00
555.450502,81.00
555.610358,81.00
556.572551,82.01
556.731424,81.00
557.532904,79.99
558.015527,81.00
558.496180,82.01
558.652132,81.00
560.573541,82.01
560.736293,81.00
562.173826,82.01
562.336505,83.03
562.653478,82.01
562.814021,81.00
564.414073,82.01
564.572822,81.00
565.215388,82.01
565.373030,81.00
565.532607,81.00
565.690677,81.00
566.655535,82.01
566.972403,83.03
567.295815,82.01
567.610526,81.00
568.573935,82.01
569.054556,81.00
571.136129,82.01
571.616021,83.03
571.773691,82.01
572.092410,81.00
575.612868,81.00
575.773111,81.00
575.934219,79.99
576.894906,78.98
577.053604,79.99
577.372508,78.98
577.690832,79.99
578.172843,78.98
578.491926,79.99
578.815839,81.00
579.134890,79.99
580.094829,81.00
580.734814,79.99
580.897443,81.00
585.212654,81.00
585.693578,81.00
585.852230,81.00
586.497319,79.99
586.970048,81.00
589.212002,79.99
589.694543,81.00
594.012755,81.00
595.774427,81.00
595.932484,81.00
599.615678,79.99
599.773924,81.00
602.013514,79.99
602.974024,81.00
603.772391,79.99
604.892661,81.00
605.855342,79.99
606.013622,79.99
606.333862,81.00
606.652471,79.99
608.097261,81.00
611.293030,79.99
611.773143,81.00
614.174272,79.99
615.615993,78.98
615.775839,79.99
615.932721,79.99
616.096086,81.00
616.416265,79.99
616.733255,78.98
617.051177,79.99
617.374365,81.00
618.332388,79.99
619.133538,78.98
619.612913,79.99
619.934658,81.00
620.253992,79.99
620.735464,78.98
620.892926,79.99
621.374599,81.00
622.332987,79.99
623.289823,81.00
623.936964,79.99
624.094013,81.00
624.895384,79.99
625.533900,81.00
625.856475,82.01
626.013511,81.00
626.175301,81.00
626.330961,79.99
626.651621,78.98
627.453503,79.99
627.931246,81.00
628.896386,79.99
629.376557,78.98
630.333621,79.99
630.495895,81.00
630.813340,79.99
631.616191,81.00
633.851245,79.99
634.015501,78.98
634.493593,79.99
635.293865,81.00
635.931440,79.99
636.091622,79.99
636.254047,79.99
637.854714,78.98
638.977041,79.99
640.731779,78.98
643.133448,78.03
643.931693,77.02
645.374141,76.01
645.854025,77.02
646.174496,77.02
646.342663,78.03
648.262753,77.02
651.611080,76.01
653.055371,77.02
653.375128,76.01
653.532889,77.02
653.694358,76.01
654.016484,74.99
654.491863,76.01
654.975309,77.02
656.253652,77.02
656.413463,77.02
656.733946,76.01
657.374149,77.02
657.532467,76.01
658.972045,77.02
659.931903,76.01
660.890846,74.99
662.814544,76.01
664.093020,74.99
664.253397,76.01
666.172849,74.99
666.333712,74.99
666.490475,74.99
666.812529,76.01
667.455869,74.99
667.773314,76.01
667.930020,74.99
668.094172,73.98
668.411316,74.99
668.573965,76.01
668.892424,77.02
670.332021,76.01
671.452895,74.99
671.615826,73.98
671.933979,74.99
672.894903,76.01
673.694864,74.99
675.134136,73.98
676.416336,73.98
676.573318,72.97
678.176500,73.98
678.813124,74.99
679.133420,76.01
679.770919,74.99
679.934513,76.01
680.090461,74.99
680.732920,76.01
681.375646,74.99
681.534296,73.98
682.174269,72.97
682.492689,72.02
682.814742,72.97
683.613310,72.02
684.255214,72.97
684.571176,72.02
685.372147,72.97
686.494438,72.02
686.653311,72.02
686.816124,71.01
686.975161,72.02
688.094010,72.97
688.252331,72.02
689.693866,72.97
689.853765,72.02
690.335573,71.01
690.495378,72.02
690.651613,71.01
690.811474,72.02
690.970800,71.01
691.777488,72.02
693.054840,71.01
693.209931,72.02
696.573438,72.02
696.733572,72.02
699.133623,71.01
699.452755,72.02
702.494043,72.97
702.975103,72.02
704.092969,71.01
704.415122,70.00
704.736435,71.01
705.050896,72.02
706.652770,72.02
706.812585,72.02
707.934845,71.01
708.417312,72.02
709.536294,71.01
711.135736,72.02
714.012282,71.01
714.491359,72.02
715.293847,71.01
715.613204,72.02
716.095852,71.01
716.729087,71.01
716.895806,71.01
720.093554,72.02
720.410870,71.01
721.214676,72.02
721.694071,71.01
722.171731,72.02
722.491970,71.01
723.456819,70.00
724.411605,71.01
724.734641,72.02
724.892048,71.01
725.376842,70.00
726.014020,68.99
726.179708,67.97
726.813446,67.97
726.970401,67.03
727.451668,67.97
727.773882,68.99
728.098776,70.00
728.254663,72.02
728.572623,71.01
728.733138,70.00
728.894409,68.99
729.532779,67.97
730.652756,68.99
732.413367,70.00
733.374394,68.99
733.692278,67.97
734.173865,68.99
734.494214,70.00
734.656734,68.99
736.094096,70.00
736.415196,68.99
736.893880,68.99
737.053419,68.99
738.652690,67.97
738.812330,68.99
740.734829,70.00
740.894014,68.99
742.334549,70.00
743.613176,68.99
743.775765,70.00
745.854102,68.99
746.974785,68.99
747.131558,68.99
747.453437,67.97
748.093316,68.99
748.733062,67.97
748.894417,68.99
751.293801,70.00
751.614553,68.99
751.932094,70.00
752.414963,68.99
752.891682,67.97
756.092397,68.99
756.735820,67.97
756.892981,68.99
757.055724,67.97
757.210732,67.97
758.170431,68.99
758.656197,70.00
758.974145,68.99
759.294101,70.00
760.414122,68.99
762.020353,70.00
762.653889,68.99
763.293830,67.97
763.451358,68.99
764.738024,70.00
766.334373,71.01
766.811939,70.00
766.972655,68.99
767.133869,68.99
767.290468,68.99
768.252499,67.97
769.857817,68.99
770.491114,70.00
770.655822,71.01
770.972229,70.00
771.135852,68.99
771.777573,67.97
772.095664,67.03
772.411470,67.97
772.575752,67.03
773.377071,67.97
773.693290,68.99
774.495836,67.97
775.615853,68.99
775.932785,67.97
777.213824,67.97
777.372524,67.97
777.693817,68.99
778.334512,67.97
778.653371,68.99
779.295386,67.97
779.774160,68.99
780.091627,67.97
780.252924,68.99
780.414519,67.97
780.573267,68.99
781.215191,70.00
781.371228,71.01
781.851414,70.00
782.332891,71.01
782.973923,72.02
783.290530,71.01
783.774265,70.00
784.894508,71.01
785.532794,72.02
785.853290,72.97
786.172091,73.98
786.334939,72.97
786.497348,72.02
786.654613,71.01
786.972405,72.02
787.299748,72.02
787.454760,72.02
787.932718,71.01
789.853594,70.00
790.335747,68.99
790.493669,70.00
791.134821,71.01
791.773619,70.00
791.934151,68.99
792.253590,70.00
792.414801,71.01
792.893884,70.00
793.052961,68.99
793.215069,67.97
793.371907,68.99
794.010388,70.00
794.332022,71.01
795.134689,72.02
795.614443,71.01
795.774849,68.99
795.935521,67.97
796.253860,68.99
796.573263,70.00
796.891575,68.99
797.215083,70.00
797.374533,71.01
797.534660,71.01
797.690734,72.02
798.013486,71.01
798.172277,70.00
798.813963,71.01
799.293273,70.00
799.454945,68.99
800.254594,67.97
800.413007,68.99
800.736716,70.00
801.052075,68.99
801.536444,67.97
801.692973,68.99
801.856025,67.97
802.010944,68.99
802.172524,67.97
802.657441,68.99
802.974717,70.00
803.292557,71.01
803.457266,72.02
803.776105,71.01
804.094830,70.00
804.413498,71.01
804.732347,72.02
804.890227,71.01
805.853757,70.00
806.971281,71.01
807.296441,70.00
807.454058,70.00
807.611981,70.00
808.094361,71.01
808.414719,70.00
808.574459,68.99
809.693739,70.00
810.012569,68.99
810.654310,70.00
811.135838,68.99
811.934948,70.00
812.413398,71.01
812.734293,70.00
813.376100,71.01
813.695060,72.02
814.656694,71.01
814.978838,70.00
815.618481,68.99
815.932521,67.97
816.094030,68.99
816.578165,70.00
817.531313,70.00
817.694594,70.00
819.132940,71.01
819.296800,70.00
820.411548,71.01
821.053330,70.00
821.693940,68.99
822.174108,67.97
824.414070,68.99
824.895657,70.00
825.850134,68.99
826.173937,70.00
826.333260,68.99
826.812737,70.00
827.615703,71.01
827.774231,71.01
828.094088,72.02
828.410860,71.01
828.894522,70.00
829.369700,68.99
830.491174,70.00
830.810933,68.99
831.774938,70.00
831.934196,71.01
832.092955,70.00
832.254545,68.99
832.894722,70.00
833.372703,71.01
835.612741,70.00
835.930763,68.99
837.694262,68.99
837.853506,67.97
838.013804,68.99
839.450244,70.00
839.771353,72.02
839.934687,76.01
840.094775,73.98
840.256630,70.00
840.414930,68.99
840.570510,67.97
840.893046,68.99
841.371318,67.97
842.172772,68.99
842.333165,70.00
842.490180,71.01
842.649863,70.00
842.970708,68.99
844.571606,70.00
844.890477,68.99
845.530227,70.00
845.853969,68.99
846.174550,67.97
846.650542,68.99
847.773772,68.99
847.930895,68.99
848.894492,70.00
849.530673,68.99
852.251707,70.00
852.732201,68.99
854.811760,70.00
855.294074,68.99
855.610897,67.97
857.214385,67.03
857.854468,67.03
858.012196,67.03
858.178024,67.97
858.492545,68.99
858.650386,70.00
859.291443,71.01
859.774749,70.00
860.093089,68.99
861.532036,67.97
861.697283,68.99
861.851537,67.97
863.451339,67.03
864.414357,67.97
866.174174,68.99
866.654156,67.97
867.129894,67.03
867.772794,67.97
867.932737,67.97
868.091818,67.97
869.055753,67.03
869.694649,67.97
870.012314,68.99
872.893920,67.97
875.132685,67.03
875.296217,67.97
878.010151,67.97
878.174476,67.03
878.333922,67.97
879.456611,67.03
880.254235,66.01
882.015300,67.03
883.613404,67.97
883.933723,67.03
886.972432,67.97
888.091408,67.97
888.252100,67.97
888.415160,67.03
889.377570,66.01
890.497173,67.03
891.774666,67.97
892.413426,67.03
892.730498,67.97
893.211517,67.03
894.010423,67.97
895.292199,67.03
896.094506,67.97
896.572406,67.03
897.057799,67.97
898.170839,67.97
898.331298,67.97
898.491745,67.03
898.970279,67.97
899.293274,67.03
899.613830,67.97
901.533310,67.03
902.175286,66.01
905.212863,67.03
906.174635,66.01
906.493809,65.00
906.812577,66.01
907.616756,65.00
907.774023,66.01
908.252327,66.01
908.412807,66.01
908.570847,67.03
909.695426,66.01
910.172951,65.00
910.491975,63.99
910.813858,65.00
911.129909,66.01
913.692053,67.03
915.293251,66.01
915.615284,65.00
915.932658,63.99
917.372593,62.98
917.535286,63.99
918.334038,63.99
918.493913,63.99
920.574391,65.00
921.533520,63.99
922.811195,65.00
923.294473,66.01
923.932786,65.00
928.257740,65.00
928.416533,63.99
928.572614,63.99
929.216450,65.00
929.694615,63.99
933.056021,65.00
933.690683,63.99
934.811631,62.98
934.973661,63.99
936.092902,62.98
936.731917,63.99
936.895500,62.98
937.376798,63.99
937.531177,62.98
938.174049,63.99
938.333484,62.98
938.494004,62.98
938.652431,63.99
938.972436,62.98
939.616894,63.99
940.094860,65.00
940.894923,63.99
941.374284,62.98
942.173750,62.03
942.652637,62.98
942.814051,63.99
943.462545,62.98
943.615307,65.00
943.933910,63.99
944.091483,65.00
944.412635,67.97
